Unnamed: 0,Unnamed: 0.1,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id,conceptId,conceptName,domainId
5662,12092,NCT04853836,0,co-ultraPEALut,Comparator,intervention_12093,standard_inter_3986,4124380,Supinator of radio-ulnar joints,Spec Anatomic Site
5663,12093,NCT04853836,0,PEALut,Comparator,intervention_12094,standard_inter_3987,45880132,PEA,Meas Value
5664,12095,NCT04853901,C2936643,Standard of Care,Comparator,intervention_12096,standard_inter_43,42078880,Standard,Geography
5665,12096,NCT04853901,C2936643,Standard of Care,Comparator,intervention_12097,standard_inter_43,42078880,Standard,Geography
5666,12097,NCT04853927,C4331036,Proxalutamide,Comparator,intervention_12098,standard_inter_1681,1344381,bicalutamide,Drug
5667,12098,NCT04853927,C0032042,Placebo,Comparator,intervention_12099,standard_inter_4,44804245,Placebo,Observation
5668,12099,NCT04853953,0,Incidence of bleeding complications in ARDS patients on veno-venous ECMO,Comparator,intervention_12100,standard_inter_3988,44782420,Mechanical complication of venous catheter,Condition
5669,12100,NCT04853953,0,Incidence of bleeding complications in ARDS patients on veno-venous ECMO,Comparator,intervention_12101,standard_inter_3988,44782420,Mechanical complication of venous catheter,Condition
5670,12104,NCT04853979,0,PRONE POSITION,Comparator,intervention_12105,standard_inter_726,36309967,Prone position,Meas Value
5671,12106,NCT04854486,C0043369,xylitol,Comparator,intervention_12107,standard_inter_3990,4213841,Xylitol,Observation
5672,12108,NCT04854759,C0032042,Placebo,Comparator,intervention_12109,standard_inter_4,44804245,Placebo,Observation
5673,12110,NCT04854785,0,[18F]FEPPA PET scan,Comparator,intervention_12111,standard_inter_3993,45763573,Fluorodopa (18-F),Observation
5674,12111,NCT04854785,0,[11C]SL25.1188 PET scan,Comparator,intervention_12112,standard_inter_3994,45884185,L250,Meas Value
5675,12112,NCT04854785,0,[18F]FEPPA PET scan,Comparator,intervention_12113,standard_inter_3993,45763573,Fluorodopa (18-F),Observation
5676,12113,NCT04854785,0,[11C]SL25.1188 PET scan,Comparator,intervention_12114,standard_inter_3994,45884185,L250,Meas Value
5677,12114,NCT04854785,0,[18F]FEPPA PET scan,Comparator,intervention_12115,standard_inter_3993,45763573,Fluorodopa (18-F),Observation
5678,12115,NCT04854785,0,[11C]SL25.1188 PET scan,Comparator,intervention_12116,standard_inter_3994,45884185,L250,Meas Value
5679,12118,NCT04854824,0,Recommended treatment schedule,Comparator,intervention_12119,standard_inter_3654,45881146,Scheduled treatment or procedure,Meas Value
5680,12119,NCT04854824,0,Control treatment schedule,Comparator,intervention_12120,standard_inter_3655,45881146,Scheduled treatment or procedure,Meas Value
5681,12120,NCT04854837,0,Remdesivir,Comparator,intervention_12121,standard_inter_77,37499271,remdesivir,Drug
5682,12125,NCT04854928,C0032042,Placebo,Comparator,intervention_12126,standard_inter_4,44804245,Placebo,Observation
5683,12128,NCT04854980,0,Blood Sample,Comparator,intervention_12129,standard_inter_141,1332781,Blood Sample,Observation
5684,12131,NCT04856111,C0298067,Pirfenidone,Comparator,intervention_12132,standard_inter_2714,45775206,pirfenidone,Drug
5685,12132,NCT04856111,C2930789,Nintedanib,Comparator,intervention_12133,standard_inter_2773,45775396,nintedanib,Drug
5686,12135,NCT04858412,0,β-hydroxy β-methyl butyrate (HMB) enriched amino acid,Comparator,intervention_12136,standard_inter_3998,4122020,2-methyl-3-hydroxybutyrate,Observation
5687,12136,NCT04858412,0,Balanced amino acid,Comparator,intervention_12137,standard_inter_3999,4203622,Amino acid,Observation
5688,12138,NCT04858425,C0032042,Placebo,Comparator,intervention_12139,standard_inter_4,44804245,Placebo,Observation
5689,12145,NCT04858581,0,Virological and serological tests,Comparator,intervention_12146,standard_inter_4002,4294844,Virologic,Observation
5690,12146,NCT04858607,0,Blood sample,Comparator,intervention_12147,standard_inter_141,1332781,Blood Sample,Observation
5691,12147,NCT04858607,0,Saliva sample,Comparator,intervention_12148,standard_inter_602,713886,Saliva sample,Observation
5692,12148,NCT04858607,0,Blood sample,Comparator,intervention_12149,standard_inter_141,1332781,Blood Sample,Observation
5693,12149,NCT04858607,0,Saliva sample,Comparator,intervention_12150,standard_inter_602,713886,Saliva sample,Observation
5694,12152,NCT04858620,C0032042,Placebo,Comparator,intervention_12153,standard_inter_4,44804245,Placebo,Observation
5695,12153,NCT04858633,C0020336,hydroxychloroquine,Comparator,intervention_12154,standard_inter_16,1777087,hydroxychloroquine,Drug
5696,12154,NCT04858633,C2936643,Standard of Care,Comparator,intervention_12155,standard_inter_43,42078880,Standard,Geography
5697,12155,NCT04858633,C2936643,Standard of Care,Comparator,intervention_12156,standard_inter_43,42078880,Standard,Geography
5698,12156,NCT04858633,C0032042,Placebo,Comparator,intervention_12157,standard_inter_4,44804245,Placebo,Observation
5699,12157,NCT04858763,0,No Intervention,Comparator,intervention_12158,standard_inter_214,40765128,Interventions Narrative,Observation
5700,12158,NCT04858763,0,No Intervention,Comparator,intervention_12159,standard_inter_214,40765128,Interventions Narrative,Observation
5701,12168,NCT04859517,C0032042,Placebo,Comparator,intervention_12169,standard_inter_4,44804245,Placebo,Observation
5702,12170,NCT04859699,0,SARS-CoV-2 testing,Comparator,intervention_12171,standard_inter_4009,37311065,SARS-CoV-2,Observation
5703,12171,NCT04859881,0,No Intervention,Comparator,intervention_12172,standard_inter_214,40765128,Interventions Narrative,Observation
5704,12172,NCT04859881,0,No Intervention,Comparator,intervention_12173,standard_inter_214,40765128,Interventions Narrative,Observation
5705,12173,NCT04859894,0,Physiological testing,Comparator,intervention_12174,standard_inter_4010,4028825,Physiologic,Observation
5706,12175,NCT04860219,C0022942,Lactoferrin,Comparator,intervention_12176,standard_inter_1506,43531995,lactoferrin,Drug
5707,12176,NCT04860219,C0022942,Lactoferrin,Comparator,intervention_12177,standard_inter_1506,43531995,lactoferrin,Drug
5708,12178,NCT04860271,0,Manual Acupuncture,Comparator,intervention_12179,standard_inter_4011,2788804,Acupuncture,Procedure
5709,12179,NCT04860271,0,Manual Acupuncture,Comparator,intervention_12180,standard_inter_4011,2788804,Acupuncture,Procedure
5710,12180,NCT04860284,C0020336,hydroxychloroquine,Comparator,intervention_12181,standard_inter_16,1777087,hydroxychloroquine,Drug
5711,12184,NCT04860518,C0032042,Placebo,Comparator,intervention_12185,standard_inter_4,44804245,Placebo,Observation
5712,12188,NCT04860895,0,AP-23,Comparator,intervention_12189,standard_inter_4014,1559807,LP-20,Drug
5713,12189,NCT04860908,0,No Intervention,Comparator,intervention_12190,standard_inter_214,40765128,Interventions Narrative,Observation
5714,12190,NCT04860908,0,No Intervention,Comparator,intervention_12191,standard_inter_214,40765128,Interventions Narrative,Observation
5715,12191,NCT04861298,C2936643,Standard of Care,Comparator,intervention_12192,standard_inter_43,42078880,Standard,Geography
5716,12194,NCT04861402,0,The ICP monitoring will be performed in a non-invasive method developed by Brain4Care,Comparator,intervention_12195,standard_inter_4015,4064646,"Arterial pressure monitoring, non-invasive method",Observation
5717,12195,NCT04861402,0,The ICP monitoring will be performed in a non-invasive method developed by Brain4Care,Comparator,intervention_12196,standard_inter_4015,4064646,"Arterial pressure monitoring, non-invasive method",Observation
5718,12196,NCT04861402,0,The ICP monitoring will be performed in a non-invasive method developed by Brain4Care,Comparator,intervention_12197,standard_inter_4015,4064646,"Arterial pressure monitoring, non-invasive method",Observation
5719,12197,NCT04861402,0,The ICP monitoring will be performed in a non-invasive method developed by Brain4Care,Comparator,intervention_12198,standard_inter_4015,4064646,"Arterial pressure monitoring, non-invasive method",Observation
5720,12200,NCT04863131,C0032042,Placebo,Comparator,intervention_12201,standard_inter_4,44804245,Placebo,Observation
5721,12201,NCT04863547,0,Data collection,Comparator,intervention_12202,standard_inter_422,46236232,Data collected,Observation
5722,12202,NCT04863547,0,Data collection,Comparator,intervention_12203,standard_inter_422,46236232,Data collected,Observation
5723,12223,NCT04864015,0,"Mouthpiece B1(Mouthpiece MPC-ST GMDN:62534 Generic name: Endoscopic bite block, basic, reusable",Comparator,intervention_12224,standard_inter_4021,37110942,"Endoscopic bite block, basic, reusable",Device
5724,12224,NCT04864015,0,"Mouthpiece B1(Mouthpiece MPC-ST GMDN:62534 Generic name: Endoscopic bite block, basic, reusable",Comparator,intervention_12225,standard_inter_4021,37110942,"Endoscopic bite block, basic, reusable",Device
5725,12225,NCT04864132,0,6-minute walk test,Comparator,intervention_12226,standard_inter_4022,4099101,6-minute walk test,Procedure
5726,12226,NCT04864132,0,Incremental shuttle walk test,Comparator,intervention_12227,standard_inter_4023,44791536,Incremental shuttle walk test,Procedure
5727,12227,NCT04864132,0,6-minute walk test,Comparator,intervention_12228,standard_inter_4022,4099101,6-minute walk test,Procedure
5728,12228,NCT04864132,0,Incremental shuttle walk test,Comparator,intervention_12229,standard_inter_4023,44791536,Incremental shuttle walk test,Procedure
5729,12233,NCT04864561,0,VLA2001,Comparator,intervention_12234,standard_inter_3050,35959547,ATP2B3 (ATPase plasma membrane Ca2+ transporting 3) gene variant measurement,Measurement
5730,12234,NCT04864561,C5383286,AZD1222,Comparator,intervention_12235,standard_inter_2170,35947829,FZD1 (frizzled class receptor 1) gene variant measurement,Measurement
5731,12245,NCT04864925,0,Tom's Botanically Bright Peppermint,Comparator,intervention_12246,standard_inter_4026,4223638,Delivery by Malstrom's extraction with episiotomy,Procedure
5732,12252,NCT04865029,C0032042,Placebo,Comparator,intervention_12253,standard_inter_4,44804245,Placebo,Observation
5733,12256,NCT04865107,C0032042,Placebo,Comparator,intervention_12257,standard_inter_4,44804245,Placebo,Observation
5734,12257,NCT04865133,0,Biospecimen Collection,Comparator,intervention_12258,standard_inter_972,4070456,Specimen collection,Procedure
5735,12258,NCT04865133,0,Electronic Health Record Review,Comparator,intervention_12259,standard_inter_2068,1035149,Electronic Health Record,Meas Value
5736,12261,NCT04865900,0,Laboratory Blood Tests,Comparator,intervention_12262,standard_inter_4030,4041698,Laboratory blood glucose,Measurement
5737,12262,NCT04865900,0,ECG,Comparator,intervention_12263,standard_inter_1372,4140676,Signal-averaged electrocardiography,Procedure
5738,12263,NCT04865900,0,PCR,Comparator,intervention_12264,standard_inter_3909,42530785,PCR,Meas Value
5739,12264,NCT04865900,0,Antibody test,Comparator,intervention_12265,standard_inter_1679,4095027,Antibody titer measurement,Measurement
5740,12265,NCT04865900,0,Echocardiography,Comparator,intervention_12266,standard_inter_565,45876598,Echocardiography,Meas Value
5741,12266,NCT04865900,0,MRI,Comparator,intervention_12267,standard_inter_3383,4013636,Magnetic resonance imaging,Procedure
5742,12269,NCT04866069,C0032042,Placebo,Comparator,intervention_12270,standard_inter_4,44804245,Placebo,Observation
5743,12270,NCT04866082,0,questionnaire,Comparator,intervention_12271,standard_inter_497,44804112,Questionnaire,Observation
5744,12275,NCT04867161,0,Inflammatory markers sampling,Comparator,intervention_12276,standard_inter_4033,4127777,Noninflammatory,Meas Value
5745,12276,NCT04867161,0,Inflammatory markers sampling,Comparator,intervention_12277,standard_inter_4033,4127777,Noninflammatory,Meas Value
5746,12277,NCT04867174,0,Financial incentives,Comparator,intervention_12278,standard_inter_4034,45877715,Financial,Meas Value
5747,12278,NCT04867174,0,Convenient scheduling link,Comparator,intervention_12279,standard_inter_4035,764784,Convenient,Observation
5748,12291,NCT04867226,C0985105,Colchicine 0.5 MG,Comparator,intervention_12292,standard_inter_2358,1101583,colchicine 0.5 MG,Drug
5749,12292,NCT04867226,0,usual care treatment,Comparator,intervention_12293,standard_inter_4038,40768084,Which best describes the way you usually treat severe headaches [PhenX],Observation
5750,12293,NCT04867265,0,Mout-to-mouth ventilation,Comparator,intervention_12294,standard_inter_4039,4285807,Mouth-to-mouth resuscitation,Procedure
5751,12294,NCT04867265,0,Mout-to-mouth ventilation,Comparator,intervention_12295,standard_inter_4039,4285807,Mouth-to-mouth resuscitation,Procedure
5752,12295,NCT04867265,0,Mout-to-mouth ventilation with quantitative analysis,Comparator,intervention_12296,standard_inter_4040,4285807,Mouth-to-mouth resuscitation,Procedure
5753,12296,NCT04867265,0,Mout-to-mouth ventilation,Comparator,intervention_12297,standard_inter_4039,4285807,Mouth-to-mouth resuscitation,Procedure
5754,12297,NCT04867265,0,Mout-to-mouth ventilation with quantitative analysis,Comparator,intervention_12298,standard_inter_4040,4285807,Mouth-to-mouth resuscitation,Procedure
5755,12298,NCT04868188,0,5 blood samples,Comparator,intervention_12299,standard_inter_4041,1332781,Blood Sample,Observation
5756,12299,NCT04868188,0,Determination of CYP2C19 genotype,Comparator,intervention_12300,standard_inter_4042,42538068,CYP2C19 intermediate metabolizer,Condition
5757,12300,NCT04868448,0,Covid-19 vaccines,Comparator,intervention_12301,standard_inter_3193,35894915,COVID-19 vaccine,Drug
5758,12302,NCT04868864,0,CT scan,Comparator,intervention_12303,standard_inter_3259,36310704,CT scan,Meas Value
5759,12303,NCT04868864,0,Pulmonary Function Test,Comparator,intervention_12304,standard_inter_3432,4052083,Measurement of respiratory function,Measurement
5760,12304,NCT04868864,0,CT scan,Comparator,intervention_12305,standard_inter_3259,36310704,CT scan,Meas Value
5761,12305,NCT04868864,0,Pulmonary Function Test,Comparator,intervention_12306,standard_inter_3432,4052083,Measurement of respiratory function,Measurement
5762,12307,NCT04868890,C0032042,Placebo,Comparator,intervention_12308,standard_inter_4,44804245,Placebo,Observation
5763,12308,NCT04868903,C3265062,Vitamin D3,Comparator,intervention_12309,standard_inter_1077,45877858,Vitamin D3,Meas Value
5764,12309,NCT04868903,C3265062,Vitamin D3,Comparator,intervention_12310,standard_inter_1077,45877858,Vitamin D3,Meas Value
5765,12310,NCT04868903,C3265062,Vitamin D3,Comparator,intervention_12311,standard_inter_1077,45877858,Vitamin D3,Meas Value
5766,12314,NCT04869228,C0032042,Placebo,Comparator,intervention_12315,standard_inter_4,44804245,Placebo,Observation
5767,12318,NCT04869397,C0032042,Placebo,Comparator,intervention_12319,standard_inter_4,44804245,Placebo,Observation
5768,12320,NCT04869579,C0032042,Placebo,Comparator,intervention_12321,standard_inter_4,44804245,Placebo,Observation
5769,12323,NCT04869592,C0032042,Placebo,Comparator,intervention_12324,standard_inter_4,44804245,Placebo,Observation
5770,12332,NCT04869592,C0032042,Placebo,Comparator,intervention_12333,standard_inter_4,44804245,Placebo,Observation
5771,12333,NCT04869592,C0032042,Placebo,Comparator,intervention_12334,standard_inter_4,44804245,Placebo,Observation
5772,12334,NCT04869592,C0032042,Placebo,Comparator,intervention_12335,standard_inter_4,44804245,Placebo,Observation
5773,12335,NCT04869592,C0032042,Placebo,Comparator,intervention_12336,standard_inter_4,44804245,Placebo,Observation
5774,12342,NCT04870307,0,Dissemination and Implementation Research,Comparator,intervention_12343,standard_inter_4048,4063521,Examination of research control,Procedure
5775,12343,NCT04870333,C0028017,Niclosamide,Comparator,intervention_12344,standard_inter_861,19018416,niclosamide,Drug
5776,12344,NCT04870333,C0032042,Placebo,Comparator,intervention_12345,standard_inter_4,44804245,Placebo,Observation
5777,12346,NCT04870385,0,Control,Comparator,intervention_12347,standard_inter_46,4076975,Control,Observation
5778,12347,NCT04870411,0,Blood sample,Comparator,intervention_12348,standard_inter_141,1332781,Blood Sample,Observation
5779,12348,NCT04870411,0,Blood sample,Comparator,intervention_12349,standard_inter_141,1332781,Blood Sample,Observation
5780,12371,NCT04870606,C4043276,GT0918,Comparator,intervention_12372,standard_inter_4054,37115798,0.0091,Meas Value
5781,12372,NCT04870606,C0032042,Placebo,Comparator,intervention_12373,standard_inter_4,44804245,Placebo,Observation
5782,12374,NCT04870723,0,eHealth for Covid-19 prevention and support,Comparator,intervention_12375,standard_inter_4055,36033671,Telehealth COVID-19 note,Observation
5783,12375,NCT04870736,0,Mout-to-mouth ventilation,Comparator,intervention_12376,standard_inter_4039,4285807,Mouth-to-mouth resuscitation,Procedure
5784,12376,NCT04870736,0,Mout-to-mouth ventilation,Comparator,intervention_12377,standard_inter_4039,4285807,Mouth-to-mouth resuscitation,Procedure
5785,12377,NCT04870736,0,Mout-to-mouth ventilation with quantitative analysis,Comparator,intervention_12378,standard_inter_4040,4285807,Mouth-to-mouth resuscitation,Procedure
5786,12378,NCT04870736,0,Mout-to-mouth ventilation,Comparator,intervention_12379,standard_inter_4039,4285807,Mouth-to-mouth resuscitation,Procedure
5787,12379,NCT04870736,0,Mout-to-mouth ventilation with quantitative analysis,Comparator,intervention_12380,standard_inter_4040,4285807,Mouth-to-mouth resuscitation,Procedure
5788,12382,NCT04871165,0,"S-binding IgG, RBD-binding IgG and N-binding IgG immunoassays and SARS-CoV-2 serum neutralization assay, quantitative serum immunoglobulin tests",Comparator,intervention_12383,standard_inter_4057,1619027,SARS-CoV-2 (COVID-19) S protein RBD neutralizing antibody [Titer] in Serum or Plasma by Immunoassay,Measurement
5789,12383,NCT04871165,0,Assessment of proinflammatory cytokine production and immunophenotypic analysis after stimulation with overlapping S-peptides in peripheral blood mononuclear cells (PBMC),Comparator,intervention_12384,standard_inter_4058,21493664,HIV 1 proviral DNA genotype in Mononuclear cells from whole blood,Measurement
5790,12384,NCT04871165,0,"S-binding IgG, RBD-binding IgG and N-binding IgG immunoassays and SARS-CoV-2 serum neutralization assay, quantitative serum immunoglobulin tests",Comparator,intervention_12385,standard_inter_4057,1619027,SARS-CoV-2 (COVID-19) S protein RBD neutralizing antibody [Titer] in Serum or Plasma by Immunoassay,Measurement
5791,12385,NCT04871165,0,Assessment of proinflammatory cytokine production and immunophenotypic analysis after stimulation with overlapping S-peptides in peripheral blood mononuclear cells (PBMC),Comparator,intervention_12386,standard_inter_4058,21493664,HIV 1 proviral DNA genotype in Mononuclear cells from whole blood,Measurement
5792,12389,NCT04871633,0,Remdesivir,Comparator,intervention_12390,standard_inter_77,37499271,remdesivir,Drug
5793,12390,NCT04871633,0,Conventional,Comparator,intervention_12391,standard_inter_4061,1620538,Conventional,Meas Value
5794,12391,NCT04871633,0,Conventional,Comparator,intervention_12392,standard_inter_4061,1620538,Conventional,Meas Value
5795,12393,NCT04871646,C0032042,Placebo,Comparator,intervention_12394,standard_inter_4,44804245,Placebo,Observation
5796,12396,NCT04871672,0,Home Exercise program,Comparator,intervention_12397,standard_inter_1953,4037807,Home exercise program,Observation
5797,12397,NCT04871685,0,lung ultrasound,Comparator,intervention_12398,standard_inter_336,45879842,Ultrasound,Meas Value
5798,12398,NCT04871685,0,lung ultrasound,Comparator,intervention_12399,standard_inter_336,45879842,Ultrasound,Meas Value
5799,12399,NCT04871685,0,lung ultrasound,Comparator,intervention_12400,standard_inter_336,45879842,Ultrasound,Meas Value
5800,12400,NCT04871685,0,lung ultrasound,Comparator,intervention_12401,standard_inter_336,45879842,Ultrasound,Meas Value
5801,12401,NCT04871685,0,lung ultrasound,Comparator,intervention_12402,standard_inter_336,45879842,Ultrasound,Meas Value
5802,12402,NCT04871685,0,lung ultrasound,Comparator,intervention_12403,standard_inter_336,45879842,Ultrasound,Meas Value
5803,12403,NCT04871685,0,lung ultrasound,Comparator,intervention_12404,standard_inter_336,45879842,Ultrasound,Meas Value
5804,12404,NCT04871685,0,lung ultrasound,Comparator,intervention_12405,standard_inter_336,45879842,Ultrasound,Meas Value
5805,12405,NCT04871685,0,lung ultrasound,Comparator,intervention_12406,standard_inter_336,45879842,Ultrasound,Meas Value
5806,12418,NCT04871776,0,Usual Care,Comparator,intervention_12419,standard_inter_49,45882948,Usually,Meas Value
5807,12419,NCT04871789,0,Laboratory and instrumental examination,Comparator,intervention_12420,standard_inter_4066,35631601,Instrumentation Laboratory (UK) Ltd,Observation
5808,12420,NCT04871789,0,Laboratory and instrumental examination,Comparator,intervention_12421,standard_inter_4066,35631601,Instrumentation Laboratory (UK) Ltd,Observation
5809,12421,NCT04871789,0,Laboratory and instrumental examination,Comparator,intervention_12422,standard_inter_4066,35631601,Instrumentation Laboratory (UK) Ltd,Observation
5810,12426,NCT04871828,C0032042,Placebo,Comparator,intervention_12427,standard_inter_4,44804245,Placebo,Observation
5811,12427,NCT04871841,0,Sputnik V,Comparator,intervention_12428,standard_inter_4069,4095341,Sputnik cells,Condition
5812,12429,NCT04871854,C1609165,Tocilizumab,Comparator,intervention_12430,standard_inter_19,40171288,tocilizumab,Drug
5813,12430,NCT04871893,0,multiECCO2R blood-gas exchanger,Comparator,intervention_12431,standard_inter_4070,4049843,Extracorporeal carbon dioxide removal,Procedure
5814,12433,NCT04871932,0,Recently Vaccination,Comparator,intervention_12434,standard_inter_4071,4274816,Recent,Observation
5815,12434,NCT04871932,0,Recently Vaccination,Comparator,intervention_12435,standard_inter_4071,4274816,Recent,Observation
5816,12441,NCT04872075,0,Rapid nasopharyngeal antigen test for Sars-Cov-2,Comparator,intervention_12442,standard_inter_4074,37311062,Antigen of SARS-CoV-2,Observation
5817,12442,NCT04872075,0,Saliva Sample,Comparator,intervention_12443,standard_inter_602,713886,Saliva sample,Observation
5818,12452,NCT04872686,C0461725,Nasal Spray,Comparator,intervention_12453,standard_inter_746,4293908,Nasal spray,Observation
5819,12453,NCT04872712,0,Press needles,Comparator,intervention_12454,standard_inter_4075,4035949,Shares needles,Condition
5820,12454,NCT04872712,0,Filiform Needles,Comparator,intervention_12455,standard_inter_4076,42073631,Needles,Geography
5821,12455,NCT04872738,0,Survey,Comparator,intervention_12456,standard_inter_554,44804317,Survey,Observation
5822,12456,NCT04872738,0,Survey,Comparator,intervention_12457,standard_inter_554,44804317,Survey,Observation
5823,12457,NCT04872764,0,"duration of hospitalization, mortality rate",Comparator,intervention_12458,standard_inter_4077,45884746,Hospitalization,Meas Value
5824,12458,NCT04872764,0,"duration of hospitalization, mortality rate",Comparator,intervention_12459,standard_inter_4077,45884746,Hospitalization,Meas Value
5825,12461,NCT04873141,C1609165,tocilizumab,Comparator,intervention_12462,standard_inter_19,40171288,tocilizumab,Drug
5826,12462,NCT04873349,C2936643,Standard of Care,Comparator,intervention_12463,standard_inter_43,42078880,Standard,Geography
5827,12463,NCT04873349,C2936643,Standard of Care,Comparator,intervention_12464,standard_inter_43,42078880,Standard,Geography
5828,12469,NCT04874363,0,No Intervention,Comparator,intervention_12470,standard_inter_214,40765128,Interventions Narrative,Observation
5829,12470,NCT04874363,0,No Intervention,Comparator,intervention_12471,standard_inter_214,40765128,Interventions Narrative,Observation
5830,12471,NCT04874740,0,No Intervention,Comparator,intervention_12472,standard_inter_214,40765128,Interventions Narrative,Observation
5831,12473,NCT04874766,0,Wingate exercise test and on-ice testing while wearing a sham face mask,Comparator,intervention_12474,standard_inter_4084,4090324,Exercise test finding,Condition
5832,12474,NCT04874779,0,non,Comparator,intervention_12475,standard_inter_155,45878582,None,Meas Value
5833,12475,NCT04874779,0,non,Comparator,intervention_12476,standard_inter_155,45878582,None,Meas Value
5834,12477,NCT04874818,0,[89Zr]Df-IAB22M2C PET/CT scan,Comparator,intervention_12478,standard_inter_4086,37397252,PET/CT system,Device
5835,12478,NCT04874818,0,[89Zr]Df-IAB22M2C PET/CT scan,Comparator,intervention_12479,standard_inter_4086,37397252,PET/CT system,Device
5836,12479,NCT04875520,0,Screening testing strategy,Comparator,intervention_12480,standard_inter_4087,44808820,Cystine screening test,Measurement
5837,12480,NCT04875520,0,No screening testing strategy,Comparator,intervention_12481,standard_inter_4088,44808820,Cystine screening test,Measurement
5838,12481,NCT04876417,C3850024,Transcranial Direct Current Stimulation,Comparator,intervention_12482,standard_inter_3583,4115931,Direct current,Observation
5839,12482,NCT04876417,C3850024,Transcranial Direct Current Stimulation,Comparator,intervention_12483,standard_inter_3583,4115931,Direct current,Observation
5840,12483,NCT04876443,0,Study questionnaire,Comparator,intervention_12484,standard_inter_4089,44804112,Questionnaire,Observation
5841,12484,NCT04876560,0,Application of CDSS to provide nutritional care in breast cancer patients from home,Comparator,intervention_12485,standard_inter_4090,4231372,Questionable if distance from patient home to site of care correct,Observation
5842,12485,NCT04876560,0,General lifestyle advice to breast cancer patients by phone,Comparator,intervention_12486,standard_inter_4091,40480980,Lifestyle education regarding diet,Procedure
5843,12487,NCT04876872,0,No Intervention,Comparator,intervention_12488,standard_inter_214,40765128,Interventions Narrative,Observation
5844,12488,NCT04876885,0,Educational video,Comparator,intervention_12489,standard_inter_4092,46238019,Education,Meas Value
5845,12489,NCT04876885,0,Educational video,Comparator,intervention_12490,standard_inter_4092,46238019,Education,Meas Value
5846,12491,NCT04877496,0,Completion of COVID19 vaccine at least 4 weeks ago,Comparator,intervention_12492,standard_inter_4094,36308200,None over the past 4 weeks,Meas Value
5847,12492,NCT04877496,0,History of exposure to anti-CD20 treatment since 01/01/2010,Comparator,intervention_12493,standard_inter_4095,37021422,Exposure treatment site,Observation
5848,12493,NCT04877496,0,Completion of COVID19 vaccine at least 4 weeks ago,Comparator,intervention_12494,standard_inter_4094,36308200,None over the past 4 weeks,Meas Value
5849,12494,NCT04877509,0,"Selenium, Zinc and Copper, Vitamin A, D, E plasma concentrations during patient hospitalization",Comparator,intervention_12495,standard_inter_4096,3178191,Fall during current hospitalization,Observation
5850,12496,NCT04877704,C0032042,Placebo,Comparator,intervention_12497,standard_inter_4,44804245,Placebo,Observation
5851,12497,NCT04877743,0,None (Observational study),Comparator,intervention_12498,standard_inter_4098,37394446,Gene study observable,Measurement
5852,12502,NCT04878042,C0032042,Placebo,Comparator,intervention_12503,standard_inter_4,44804245,Placebo,Observation
5853,12504,NCT04878055,C0032042,Placebo,Comparator,intervention_12505,standard_inter_4,44804245,Placebo,Observation
5854,12505,NCT04878068,0,Theram COVID-19 Rapid Antigen Test,Comparator,intervention_12506,standard_inter_4100,1333309,COVID-19 Related Testing,Observation
5855,12510,NCT04878211,0,mRNA COVID-19 vaccine,Comparator,intervention_12511,standard_inter_4101,35894915,COVID-19 vaccine,Drug
5856,12511,NCT04878211,C3652465,Interferon,Comparator,intervention_12512,standard_inter_128,35884376,Interferon,Drug
5857,12515,NCT04878809,0,Escola John Talabot,Comparator,intervention_12516,standard_inter_4104,42069612,John Day,Geography
5858,12519,NCT04880109,C0032042,Placebo,Comparator,intervention_12520,standard_inter_4,44804245,Placebo,Observation
5859,12524,NCT04880161,C0032042,Placebo,Comparator,intervention_12525,standard_inter_4,44804245,Placebo,Observation
5860,12525,NCT04880174,0,serological testing,Comparator,intervention_12526,standard_inter_1548,4285602,Serologic test,Measurement
5861,12529,NCT04880447,0,BNT162b2,Comparator,intervention_12530,standard_inter_814,37003433,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML",Drug
5862,12531,NCT04880642,C0032042,Placebo,Comparator,intervention_12532,standard_inter_4,44804245,Placebo,Observation
5863,12537,NCT04880720,0,Blood sampling,Comparator,intervention_12538,standard_inter_574,4218408,Collection of blood specimen for laboratory,Procedure
5864,12538,NCT04880720,0,Blood sampling,Comparator,intervention_12539,standard_inter_574,4218408,Collection of blood specimen for laboratory,Procedure
5865,12539,NCT04880720,0,Blood sampling,Comparator,intervention_12540,standard_inter_574,4218408,Collection of blood specimen for laboratory,Procedure
5866,12543,NCT04881227,0,Control intervention,Comparator,intervention_12544,standard_inter_4113,40765128,Interventions Narrative,Observation
5867,12546,NCT04881305,0,questionnaires and neuropsychological assessment,Comparator,intervention_12547,standard_inter_4114,4226272,Psychological assessment,Procedure
5868,12547,NCT04881305,0,questionnaires and neuropsychological assessment,Comparator,intervention_12548,standard_inter_4114,4226272,Psychological assessment,Procedure
5869,12548,NCT04881396,0,Evaluation of the immunogenicity of the vaccine in haemodialysis patients,Comparator,intervention_12549,standard_inter_4115,4097607,Evaluation of rate of hemolysis,Measurement
5870,12550,NCT04882865,0,assist,Comparator,intervention_12551,standard_inter_4116,41898968,Assis,Geography
5871,12551,NCT04882865,0,assist,Comparator,intervention_12552,standard_inter_4116,41898968,Assis,Geography
5872,12552,NCT04882865,0,assist,Comparator,intervention_12553,standard_inter_4116,41898968,Assis,Geography
